username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
WSWS_Updates;2018-05-05 15:00;3;1;"Schools reopened across Arizona on Friday, as teachers returned to work following the betrayal of their courageous week-long strike by the unions # RedForEdAZ # RedForEdhttps://twitter.com/KarlMarx200yrs/status/992749469367259136 …";;;# #;"992886714032148480";https://twitter.com/WSWS_Updates/status/992886714032148480
WSWS_Updates;2018-05-05 14:00;3;2;"Officials are calling for stepped-up police deployments and closer collaboration with the trade unions to strangle political opposition. # redforedAZ https://twitter.com/KarlMarx200yrs/status/992776053880967168 …";;;#;"992871596183433217";https://twitter.com/WSWS_Updates/status/992871596183433217
Mehring_Books;2018-05-05 13:10;0;0;"Schools reopened across Arizona on Friday, as teachers returned to work following the betrayal of their courageous week-long strike by the unions # RedForEdAZ # RedForEdhttps://twitter.com/KarlMarx200yrs/status/992749469367259136 …";;;# #;"992858988311179265";https://twitter.com/Mehring_Books/status/992858988311179265
CoachStarkHomes;2018-05-05 12:17;0;0;"This is what the uninformed don’t know. Our Gov doesn’t think PE teachers, counselors, or librarians, or classified workers aren’t worth raises. Yet he says he is pro education. # BS # redforedaz https://twitter.com/kentsomers/status/992842503219961856 …";;;# #;"992845823623872512";https://twitter.com/CoachStarkHomes/status/992845823623872512
realzohannah;2018-05-05 11:15;0;1;"@ TheDailyShow Pleeaaaaseeee make note of the fact that # azleg representative @ KellyTownsend11 just asked what a furry was, got a fursona and then made it her FB Profile pic. # Redforedaz could use a laugh!! https://twitter.com/antoniafarzan/status/992621330972340225 …";;@ @;# #;"992830256498196481";https://twitter.com/realzohannah/status/992830256498196481
SEP_US;2018-05-05 10:10;0;0;"Schools reopened across Arizona on Friday, as teachers returned to work following the betrayal of their courageous week-long strike by the unions # RedForEdAZ # RedForEdhttps://twitter.com/KarlMarx200yrs/status/992749469367259136 …";;;# #;"992813691962830848";https://twitter.com/SEP_US/status/992813691962830848
coton_luver;2018-05-05 09:26;0;0;"5) The Arizona Teacher Walkout: How three decades of Republicans tax cuts hobbled public school funding. https://www.vox.com/2018/4/25/17276284/arizona-teacher-strike-tax-cut-funding-data … # RedforEd # redforedaz pic.twitter.com/7hvasMOZRk";;;# #;"992802678798401537";https://twitter.com/coton_luver/status/992802678798401537
JerryWhiteSEP;2018-05-05 08:10;1;0;"Schools reopened across Arizona on Friday, as teachers returned to work following the betrayal of their courageous week-long strike by the unions # RedForEdAZ # RedForEdhttps://twitter.com/KarlMarx200yrs/status/992749469367259136 …";;;# #;"992783490688147457";https://twitter.com/JerryWhiteSEP/status/992783490688147457
coton_luver;2018-05-05 08:09;2;2;"# RedforEd The Arizona Teacher Walkout: How three decades of tax cuts hobbled public school funding. https://www.vox.com/2018/4/25/17276284/arizona-teacher-strike-tax-cut-funding-data … # redforedaz pic.twitter.com/NjGXpItzYX";;;# #;"992783362078130176";https://twitter.com/coton_luver/status/992783362078130176
DeloresB_PhxAZ;2018-05-05 08:08;0;0;"# Phoenix # AZ office EXPANDING! Need extra # income ? PT spots # open. Need $$ for the summer & love talking to # people ? cust svc to mgr positions available. Contact me . . # SaturdayMorning # Careers # phxjobs # Hiring # redforedaz # Jobs # JobSearch # JobOpportunity # jobs4u # tweetmyjobs";;;# # # # # # # # # # # # # # #;"992783163691646976";https://twitter.com/DeloresB_PhxAZ/status/992783163691646976
SheilaRunke;2018-05-05 06:39;0;0;"Reading is a chance, braille, standard or # GoAudible. What is the concurrence, # redforedaz ? https://twitter.com/audible_com/status/992056189742698496 …";;;# #;"992760697401495553";https://twitter.com/SheilaRunke/status/992760697401495553
SheilaRunke;2018-05-05 06:37;0;0;"Here you go # redforedaz , GO ED! Glad to see you got off your MARCH to be READY for DERBY DAY! That's good timing! https://twitter.com/StateFarm/status/968959015299506176 …";;;#;"992760260380180480";https://twitter.com/SheilaRunke/status/992760260380180480
azvibesports;2018-05-05 04:12;0;0;"The only true part of the sentence is the teachers returning to work tomorrow. We can sue for false claims on twitter. Right @ brahmresnik? # redfored # redforedaz https://twitter.com/azgop/status/992201555280449536 …";;@;# #;"992723703468261376";https://twitter.com/azvibesports/status/992723703468261376
Lexi_Loo10;2018-05-04 23:43;0;1;"ITS NOT ABOUT THE SALARY!! IF WE DONT START PAYING TEACHERS MORE THEY WILL QUIT AND NO ONE BUT UNQUALIFIED WORKERS ARE FOING TO TAKE THIER PLACE AND YOUR CHILDREN ARE GOING TO SUFFER THE CONSEQUENCES!!! # redforedaz";;;#;"992656086460059651";https://twitter.com/Lexi_Loo10/status/992656086460059651
CollinYourbs;2018-05-04 22:35;0;0;"Grifters gotta grift, amiright @ MatthewWBenson? # redforedaz";;@;#;"992638858658439169";https://twitter.com/CollinYourbs/status/992638858658439169
Tea_Party_Chris;2018-05-04 19:09;1;1;"# GlendaleAZ # Red4Ed # RedForEdexposed # RedForED # RedforedAZ https://twitter.com/EuthyphroOfPhx/status/992567671945281536 …";;;# # # # #;"992586944633700352";https://twitter.com/Tea_Party_Chris/status/992586944633700352
Tea_Party_Chris;2018-05-04 19:02;2;0;"Hmmm...could this be one reason, class? # PurpleForParents # redForEdExposed # redforedaz # Red4Ed # RedForEdpic.twitter.com/3lvdWIaTHa";;;# # # # #;"992585197127323648";https://twitter.com/Tea_Party_Chris/status/992585197127323648
426f6c746f6e;2018-05-04 18:27;0;0;"# remembernovember @ dougducey # dougducey # redforedaz # redfored # 20x2020 # purpleforparents Red4Ed + Blue Democratic Principles = Purple Hope and Changepic.twitter.com/yTKCT0EjPh";;@;# # # # # #;"992576439525388288";https://twitter.com/426f6c746f6e/status/992576439525388288
CollinYourbs;2018-05-04 18:02;0;3;"I think the # redforedaz pep band should start playing weddings and Bar Mitzvahs";;;#;"992570075537276928";https://twitter.com/CollinYourbs/status/992570075537276928
Robinj25;2018-05-04 17:23;0;2;"Careful...you’re starting to sound ungrateful and greedy... especially for people like me are used my hard earned vacation time to cover your walk out # redforedaz";;;#;"992560312581668865";https://twitter.com/Robinj25/status/992560312581668865
OhMarrrGod;2018-05-04 17:17;0;0;"my sister got a raise woooo # redforedaz";;;#;"992558871494516736";https://twitter.com/OhMarrrGod/status/992558871494516736
